WKT,longitude,latitude,AVS,Unique_ID,nam,laa,adm_code,Loc ID,DEM
"POLYGON ((140.558333333322 35.6833333333329,140.566666666655 35.6833333333329,140.566666666655 35.6916666666663,140.558333333322 35.6916666666663,140.558333333322 35.6833333333329))",140.562499999989,35.6874999999996,141,123673,Chiba Ken,Sosa Shi,12235,1405625356875,7
"POLYGON ((140.616666666655 35.6833333333329,140.624999999989 35.6833333333329,140.624999999989 35.6916666666663,140.616666666655 35.6916666666663,140.616666666655 35.6833333333329))",140.620833333322,35.6874999999996,260,123674,Chiba Ken,Asahi Shi,12215,1406208356875,5
"POLYGON ((140.608333333322 35.6833333333329,140.616666666655 35.6833333333329,140.616666666655 35.6916666666663,140.608333333322 35.6916666666663,140.608333333322 35.6833333333329))",140.612499999989,35.6874999999996,260,123675,Chiba Ken,Asahi Shi,12215,1406125356875,4
"POLYGON ((140.599999999989 35.6833333333329,140.608333333322 35.6833333333329,140.608333333322 35.6916666666663,140.599999999989 35.6916666666663,140.599999999989 35.6833333333329))",140.604166666655,35.6874999999996,260,123676,Chiba Ken,Sosa Shi,12235,1406042356875,3
"POLYGON ((140.591666666655 35.6833333333329,140.599999999989 35.6833333333329,140.599999999989 35.6916666666663,140.591666666655 35.6916666666663,140.591666666655 35.6833333333329))",140.595833333322,35.6874999999996,260,123677,Chiba Ken,Sosa Shi,12235,1405958356875,4
"POLYGON ((140.649999999989 35.6833333333329,140.658333333322 35.6833333333329,140.658333333322 35.6916666666663,140.649999999989 35.6916666666663,140.649999999989 35.6833333333329))",140.654166666655,35.6874999999996,141,123678,Chiba Ken,Asahi Shi,12215,1406542356875,2
"POLYGON ((140.641666666655 35.6833333333329,140.649999999989 35.6833333333329,140.649999999989 35.6916666666663,140.641666666655 35.6916666666663,140.641666666655 35.6833333333329))",140.645833333322,35.6874999999996,141,123679,Chiba Ken,Asahi Shi,12215,1406458356875,6
"POLYGON ((140.633333333322 35.6833333333329,140.641666666655 35.6833333333329,140.641666666655 35.6916666666663,140.633333333322 35.6916666666663,140.633333333322 35.6833333333329))",140.637499999989,35.6874999999996,260,123680,Chiba Ken,Asahi Shi,12215,1406375356875,1
"POLYGON ((140.624999999989 35.6833333333329,140.633333333322 35.6833333333329,140.633333333322 35.6916666666663,140.624999999989 35.6916666666663,140.624999999989 35.6833333333329))",140.629166666655,35.6874999999996,260,123681,Chiba Ken,Asahi Shi,12215,1406292356875,2
"POLYGON ((140.658333333322 35.6833333333329,140.666666666655 35.6833333333329,140.666666666655 35.6916666666663,140.658333333322 35.6916666666663,140.658333333322 35.6833333333329))",140.662499999989,35.6874999999996,141,123682,Chiba Ken,Asahi Shi,12215,1406625356875,0
"POLYGON ((140.291666666656 35.6916666666663,140.299999999989 35.6916666666663,140.299999999989 35.6999999999996,140.291666666656 35.6999999999996,140.291666666656 35.6916666666663))",140.295833333322,35.6958333333329,263,124164,Chiba Ken,Yachimata Shi,12230,1402958356958,44
"POLYGON ((140.283333333322 35.6916666666663,140.291666666656 35.6916666666663,140.291666666656 35.6999999999996,140.283333333322 35.6999999999996,140.283333333322 35.6916666666663))",140.287499999989,35.6958333333329,261,124165,Chiba Ken,Sakura Shi,12212,1402875356958,54
"POLYGON ((140.274999999989 35.6916666666663,140.283333333322 35.6916666666663,140.283333333322 35.6999999999996,140.274999999989 35.6999999999996,140.274999999989 35.6916666666663))",140.279166666655,35.6958333333329,258,124166,Chiba Ken,Sakura Shi,12212,1402792356958,45
"POLYGON ((140.266666666656 35.6916666666663,140.274999999989 35.6916666666663,140.274999999989 35.6999999999996,140.266666666656 35.6999999999996,140.266666666656 35.6916666666663))",140.270833333322,35.6958333333329,258,124167,Chiba Ken,Sakura Shi,12212,1402708356958,30
"POLYGON ((140.324999999989 35.6916666666663,140.333333333322 35.6916666666663,140.333333333322 35.6999999999996,140.324999999989 35.6999999999996,140.324999999989 35.6916666666663))",140.329166666656,35.6958333333329,264,124168,Chiba Ken,Tomisato Shi,12233,1403292356958,43
"POLYGON ((140.316666666656 35.6916666666663,140.324999999989 35.6916666666663,140.324999999989 35.6999999999996,140.316666666656 35.6999999999996,140.316666666656 35.6916666666663))",140.320833333322,35.6958333333329,264,124169,Chiba Ken,Tomisato Shi,12233,1403208356958,41
"POLYGON ((140.308333333322 35.6916666666663,140.316666666656 35.6916666666663,140.316666666656 35.6999999999996,140.308333333322 35.6999999999996,140.308333333322 35.6916666666663))",140.312499999989,35.6958333333329,259,124170,Chiba Ken,Yachimata Shi,12230,1403125356958,43
"POLYGON ((140.299999999989 35.6916666666663,140.308333333322 35.6916666666663,140.308333333322 35.6999999999996,140.299999999989 35.6999999999996,140.299999999989 35.6916666666663))",140.304166666656,35.6958333333329,263,124171,Chiba Ken,Yachimata Shi,12230,1403042356958,41
"POLYGON ((140.358333333322 35.6916666666663,140.366666666656 35.6916666666663,140.366666666656 35.6999999999996,140.358333333322 35.6999999999996,140.358333333322 35.6916666666663))",140.362499999989,35.695833333333,241,124172,Chiba Ken,Tomisato Shi,12233,1403625356958,43
"POLYGON ((140.349999999989 35.6916666666663,140.358333333322 35.6916666666663,140.358333333322 35.6999999999996,140.349999999989 35.6999999999996,140.349999999989 35.6916666666663))",140.354166666655,35.6958333333329,258,124173,Chiba Ken,Tomisato Shi,12233,1403542356958,42
"POLYGON ((140.341666666656 35.6916666666663,140.349999999989 35.6916666666663,140.349999999989 35.6999999999996,140.341666666656 35.6999999999996,140.341666666656 35.6916666666663))",140.345833333323,35.6958333333329,258,124174,Chiba Ken,Tomisato Shi,12233,1403458356958,42
"POLYGON ((140.333333333322 35.6916666666663,140.341666666656 35.6916666666663,140.341666666656 35.6999999999996,140.333333333322 35.6999999999996,140.333333333322 35.6916666666663))",140.337499999989,35.6958333333329,264,124175,Chiba Ken,Tomisato Shi,12233,1403375356958,41
"POLYGON ((140.391666666656 35.6916666666663,140.399999999989 35.6916666666663,140.399999999989 35.6999999999996,140.391666666656 35.6999999999996,140.391666666656 35.6916666666663))",140.395833333323,35.6958333333329,265,124176,Chiba Ken,Shibayama Machi,12409,1403958356958,24
"POLYGON ((140.383333333322 35.6916666666663,140.391666666656 35.6916666666663,140.391666666656 35.6999999999996,140.383333333322 35.6999999999996,140.383333333322 35.6916666666663))",140.387499999989,35.695833333333,258,124177,Chiba Ken,Shibayama Machi,12409,1403875356958,42
"POLYGON ((140.374999999989 35.6916666666663,140.383333333322 35.6916666666663,140.383333333322 35.6999999999996,140.374999999989 35.6999999999996,140.374999999989 35.6916666666663))",140.379166666656,35.6958333333329,248,124178,Chiba Ken,Shibayama Machi,12409,1403792356958,41
"POLYGON ((140.366666666656 35.6916666666663,140.374999999989 35.6916666666663,140.374999999989 35.6999999999996,140.366666666656 35.6999999999996,140.366666666656 35.6916666666663))",140.370833333322,35.6958333333329,248,124179,Chiba Ken,Tomisato Shi,12233,1403708356958,44
"POLYGON ((140.424999999989 35.6916666666663,140.433333333322 35.6916666666663,140.433333333322 35.6999999999996,140.424999999989 35.6999999999996,140.424999999989 35.6916666666663))",140.429166666656,35.6958333333329,177,124180,Chiba Ken,Shibayama Machi,12409,1404292356958,19
"POLYGON ((140.416666666656 35.6916666666663,140.424999999989 35.6916666666663,140.424999999989 35.6999999999996,140.416666666656 35.6999999999996,140.416666666656 35.6916666666663))",140.420833333322,35.6958333333329,177,124181,Chiba Ken,Shibayama Machi,12409,1404208356958,15
"POLYGON ((140.408333333322 35.6916666666663,140.416666666656 35.6916666666663,140.416666666656 35.6999999999996,140.408333333322 35.6999999999996,140.408333333322 35.6916666666663))",140.412499999989,35.6958333333329,260,124182,Chiba Ken,Shibayama Machi,12409,1404125356958,45
"POLYGON ((140.399999999989 35.6916666666663,140.408333333322 35.6916666666663,140.408333333322 35.6999999999996,140.399999999989 35.6999999999996,140.399999999989 35.6916666666663))",140.404166666655,35.6958333333329,265,124183,Chiba Ken,Shibayama Machi,12409,1404042356958,20
"POLYGON ((140.458333333322 35.6916666666663,140.466666666655 35.6916666666663,140.466666666655 35.6999999999996,140.458333333322 35.6999999999996,140.458333333322 35.6916666666663))",140.462499999988,35.6958333333329,140,124184,Chiba Ken,Tako Machi,12347,1404625356958,4
"POLYGON ((140.449999999989 35.6916666666663,140.458333333322 35.6916666666663,140.458333333322 35.6999999999996,140.449999999989 35.6999999999996,140.449999999989 35.6916666666663))",140.454166666656,35.6958333333329,190,124185,Chiba Ken,Yokoshibahikari Machi,12410,1404542356958,7
"POLYGON ((140.441666666655 35.6916666666663,140.449999999989 35.6916666666663,140.449999999989 35.6999999999996,140.441666666655 35.6999999999996,140.441666666655 35.6916666666663))",140.445833333322,35.695833333333,255,124186,Chiba Ken,Yokoshibahikari Machi,12410,1404458356958,6
"POLYGON ((140.433333333322 35.6916666666663,140.441666666655 35.6916666666663,140.441666666655 35.6999999999996,140.433333333322 35.6999999999996,140.433333333322 35.6916666666663))",140.437499999989,35.6958333333329,252,124187,Chiba Ken,Shibayama Machi,12409,1404375356958,48
"POLYGON ((140.491666666655 35.6916666666663,140.499999999989 35.6916666666663,140.499999999989 35.6999999999996,140.491666666655 35.6999999999996,140.491666666655 35.6916666666663))",140.495833333322,35.6958333333329,250,124188,Chiba Ken,Yokoshibahikari Machi,12410,1404958356958,5
"POLYGON ((140.483333333322 35.6916666666663,140.491666666655 35.6916666666663,140.491666666655 35.6999999999996,140.483333333322 35.6999999999996,140.483333333322 35.6916666666663))",140.487499999989,35.6958333333329,143,124189,Chiba Ken,Yokoshibahikari Machi,12410,1404875356958,6
"POLYGON ((140.474999999989 35.6916666666663,140.483333333322 35.6916666666663,140.483333333322 35.6999999999996,140.474999999989 35.6999999999996,140.474999999989 35.6916666666663))",140.479166666655,35.6958333333329,140,124190,Chiba Ken,Yokoshibahikari Machi,12410,1404792356958,43
"POLYGON ((140.466666666655 35.6916666666663,140.474999999989 35.6916666666663,140.474999999989 35.6999999999996,140.466666666655 35.6999999999996,140.466666666655 35.6916666666663))",140.470833333322,35.6958333333329,140,124191,Chiba Ken,Yokoshibahikari Machi,12410,1404708356958,32
"POLYGON ((140.524999999989 35.6916666666663,140.533333333322 35.6916666666663,140.533333333322 35.6999999999996,140.524999999989 35.6999999999996,140.524999999989 35.6916666666663))",140.529166666655,35.6958333333329,257,124192,Chiba Ken,Sosa Shi,12235,1405292356958,40
"POLYGON ((140.516666666655 35.6916666666663,140.524999999989 35.6916666666663,140.524999999989 35.6999999999996,140.516666666655 35.6999999999996,140.516666666655 35.6916666666663))",140.520833333322,35.6958333333329,257,124193,Chiba Ken,Sosa Shi,12235,1405208356958,38
"POLYGON ((140.508333333322 35.6916666666663,140.516666666655 35.6916666666663,140.516666666655 35.6999999999996,140.508333333322 35.6999999999996,140.508333333322 35.6916666666663))",140.512499999989,35.6958333333329,255,124194,Chiba Ken,Sosa Shi,12235,1405125356958,8
"POLYGON ((140.499999999989 35.6916666666663,140.508333333322 35.6916666666663,140.508333333322 35.6999999999996,140.499999999989 35.6999999999996,140.499999999989 35.6916666666663))",140.504166666656,35.6958333333329,250,124195,Chiba Ken,Sosa Shi,12235,1405042356958,20
"POLYGON ((140.558333333322 35.6916666666663,140.566666666655 35.6916666666663,140.566666666655 35.6999999999996,140.558333333322 35.6999999999996,140.558333333322 35.6916666666663))",140.562499999989,35.6958333333329,140,124196,Chiba Ken,Sosa Shi,12235,1405625356958,7
"POLYGON ((140.549999999989 35.6916666666663,140.558333333322 35.6916666666663,140.558333333322 35.6999999999996,140.549999999989 35.6999999999996,140.549999999989 35.6916666666663))",140.554166666656,35.6958333333329,260,124197,Chiba Ken,Sosa Shi,12235,1405542356958,6
"POLYGON ((140.541666666655 35.6916666666663,140.549999999989 35.6916666666663,140.549999999989 35.6999999999996,140.541666666655 35.6999999999996,140.541666666655 35.6916666666663))",140.545833333322,35.6958333333329,260,124198,Chiba Ken,Sosa Shi,12235,1405458356958,6
"POLYGON ((140.533333333322 35.6916666666663,140.541666666655 35.6916666666663,140.541666666655 35.6999999999996,140.533333333322 35.6999999999996,140.533333333322 35.6916666666663))",140.537499999988,35.6958333333329,257,124199,Chiba Ken,Sosa Shi,12235,1405375356958,11
"POLYGON ((140.591666666655 35.6916666666663,140.599999999989 35.6916666666663,140.599999999989 35.6999999999996,140.591666666655 35.6999999999996,140.591666666655 35.6916666666663))",140.595833333322,35.6958333333329,140,124200,Chiba Ken,Sosa Shi,12235,1405958356958,4
"POLYGON ((140.583333333322 35.6916666666663,140.591666666655 35.6916666666663,140.591666666655 35.6999999999996,140.583333333322 35.6999999999996,140.583333333322 35.6916666666663))",140.587499999988,35.6958333333329,140,124201,Chiba Ken,Sosa Shi,12235,1405875356958,7
"POLYGON ((140.574999999989 35.6916666666663,140.583333333322 35.6916666666663,140.583333333322 35.6999999999996,140.574999999989 35.6999999999996,140.574999999989 35.6916666666663))",140.579166666656,35.6958333333329,140,124202,Chiba Ken,Sosa Shi,12235,1405792356958,5
"POLYGON ((140.566666666655 35.6916666666663,140.574999999989 35.6916666666663,140.574999999989 35.6999999999996,140.566666666655 35.6999999999996,140.566666666655 35.6916666666663))",140.570833333322,35.695833333333,140,124203,Chiba Ken,Sosa Shi,12235,1405708356958,5
"POLYGON ((140.624999999989 35.6916666666663,140.633333333322 35.6916666666663,140.633333333322 35.6999999999996,140.624999999989 35.6999999999996,140.624999999989 35.6916666666663))",140.629166666656,35.6958333333329,260,124204,Chiba Ken,Asahi Shi,12215,1406292356958,4
"POLYGON ((140.616666666655 35.6916666666663,140.624999999989 35.6916666666663,140.624999999989 35.6999999999996,140.616666666655 35.6999999999996,140.616666666655 35.6916666666663))",140.620833333322,35.6958333333329,260,124205,Chiba Ken,Asahi Shi,12215,1406208356958,4
"POLYGON ((140.608333333322 35.6916666666663,140.616666666655 35.6916666666663,140.616666666655 35.6999999999996,140.608333333322 35.6999999999996,140.608333333322 35.6916666666663))",140.612499999989,35.6958333333329,260,124206,Chiba Ken,Asahi Shi,12215,1406125356958,1
"POLYGON ((140.599999999989 35.6916666666663,140.608333333322 35.6916666666663,140.608333333322 35.6999999999996,140.599999999989 35.6999999999996,140.599999999989 35.6916666666663))",140.604166666655,35.6958333333329,260,124207,Chiba Ken,Asahi Shi,12215,1406042356958,4
"POLYGON ((140.658333333322 35.6916666666663,140.666666666655 35.6916666666663,140.666666666655 35.6999999999996,140.658333333322 35.6999999999996,140.658333333322 35.6916666666663))",140.662499999988,35.6958333333329,140,124208,Chiba Ken,Asahi Shi,12215,1406625356958,3
"POLYGON ((140.649999999989 35.6916666666663,140.658333333322 35.6916666666663,140.658333333322 35.6999999999996,140.649999999989 35.6999999999996,140.649999999989 35.6916666666663))",140.654166666655,35.6958333333329,140,124209,Chiba Ken,Asahi Shi,12215,1406542356958,5
"POLYGON ((140.641666666655 35.6916666666663,140.649999999989 35.6916666666663,140.649999999989 35.6999999999996,140.641666666655 35.6999999999996,140.641666666655 35.6916666666663))",140.645833333322,35.6958333333329,140,124210,Chiba Ken,Asahi Shi,12215,1406458356958,7
"POLYGON ((140.633333333322 35.6916666666663,140.641666666655 35.6916666666663,140.641666666655 35.6999999999996,140.633333333322 35.6999999999996,140.633333333322 35.6916666666663))",140.637499999988,35.6958333333329,140,124211,Chiba Ken,Asahi Shi,12215,1406375356958,5
"POLYGON ((140.716666666655 35.6916666666663,140.724999999989 35.6916666666663,140.724999999989 35.6999999999996,140.716666666655 35.6999999999996,140.716666666655 35.6916666666663))",140.720833333322,35.6958333333329,260,124212,Chiba Ken,Asahi Shi,12215,1407208356958,0
"POLYGON ((140.683333333322 35.6916666666663,140.691666666655 35.6916666666663,140.691666666655 35.6999999999996,140.683333333322 35.6999999999996,140.683333333322 35.6916666666663))",140.687499999989,35.6958333333329,260,124213,Chiba Ken,Asahi Shi,12215,1406875356958,0
